customer_id,first_name,last_name,age,gender,email,phone,province,city,income_category,employment_status,primary_account,accounts,products,credit_score,tenure_months,join_date
SA013287,Jason,Logan,24,Female,jason.logan@gmail.com,+27708690436,Western Cape,Paarl,Lower-Middle (R100k-R350k),Full-time,Savings,"Savings, Vehicle Finance, Home Loan","Personal Loan, Savings Plan",505,10,2023-03-06
SA013288,Caleb,Franco,39,Male,caleb.franco@outlook.com,+27784116604,Limpopo,Mokopane,Lower-Middle (R100k-R350k),Full-time,Investment,"Credit, Cheque, Investment","Savings Plan, Personal Loan",440,224,2005-08-07
SA013289,Elizabeth,Wilson,63,Male,elizabeth.wilson@outlook.com,+27805331100,Gauteng,Benoni,Upper-Middle (R600k-R1.2M),Self-employed,Home Loan,"Home Loan, Credit","Life Insurance, Credit Card",796,130,2013-04-27
SA013290,Jerome,Robles,18,Female,jerome.robles@outlook.com,+27879321239,Gauteng,Pretoria,Low (<R100k),Full-time,Cheque,"Cheque, Vehicle Finance",Life Insurance,603,177,2009-06-17
SA013291,Shawn,Young,18,Male,shawn.young@yahoo.com,+27716188808,Western Cape,Cape Town,Low (<R100k),Unemployed,Vehicle Finance,"Vehicle Finance, Home Loan, Savings","Personal Loan, Vehicle Insurance",410,229,2005-03-10
SA013292,Xavier,Mcguire,71,Female,xavier.mcguire@outlook.com,+27861779183,KwaZulu-Natal,Richards Bay,Low (<R100k),Part-time,Home Loan,"Home Loan, Savings",,580,175,2009-08-16
SA013293,Ryan,Lopez,43,Male,ryan.lopez@outlook.com,+27892869311,KwaZulu-Natal,Durban,Middle (R350k-R600k),Self-employed,Home Loan,"Cheque, Home Loan",Home Insurance,635,226,2005-06-08
SA013294,James,Baldwin,44,Female,james.baldwin@yahoo.com,+27818969409,Gauteng,Pretoria,Lower-Middle (R100k-R350k),Retired,Credit,"Credit, Vehicle Finance, Investment","Investment Portfolio, Savings Plan",551,154,2011-05-08
SA013295,Nicole,Lang,68,Male,nicole.lang@yahoo.com,+27828753403,Free State,Parys,Low (<R100k),Full-time,Home Loan,"Home Loan, Savings, Investment",Overdraft Facility,353,177,2009-06-17
SA013296,Carolyn,Lopez,66,Female,carolyn.lopez@yahoo.com,+27706670159,Gauteng,Johannesburg,Upper-Middle (R600k-R1.2M),Full-time,Credit,Credit,"Credit Card, Life Insurance, Investment Portfolio",743,68,2018-05-31
SA013297,Katherine,Gomez,79,Female,katherine.gomez@outlook.com,+27634370567,North West,Rustenburg,Low (<R100k),Full-time,Credit,"Savings, Credit",Vehicle Insurance,626,215,2006-05-04
SA013298,Debra,Barry,33,Female,debra.barry@gmail.com,+27773926645,North West,Brits,Upper-Middle (R600k-R1.2M),Full-time,Savings,"Savings, Investment","Life Insurance, Credit Card",721,75,2017-11-02
SA013299,Sydney,Potter,40,Female,sydney.potter@outlook.com,+27659078595,Mpumalanga,Witbank,Low (<R100k),Full-time,Cheque,"Cheque, Savings, Home Loan",Investment Portfolio,512,79,2017-07-05
SA013300,Carolyn,Chen,69,Male,carolyn.chen@outlook.com,+27616400239,Mpumalanga,Witbank,Upper-Middle (R600k-R1.2M),Full-time,Home Loan,Home Loan,"Life Insurance, Personal Loan, Overdraft Facility",720,144,2012-03-03
SA013301,Cheryl,White,54,Male,cheryl.white@outlook.com,+27789404704,Eastern Cape,Port Elizabeth,Middle (R350k-R600k),Full-time,Credit,"Investment, Credit, Home Loan",Vehicle Insurance,621,18,2022-07-09
SA013302,Adam,Mckinney,66,Male,adam.mckinney@gmail.com,+27709093956,Gauteng,Soweto,Middle (R350k-R600k),Full-time,Cheque,"Cheque, Savings","Savings Plan, Life Insurance",736,186,2008-09-20
SA013303,Austin,Richardson,66,Female,austin.richardson@yahoo.com,+27695600013,Western Cape,Cape Town,Upper-Middle (R600k-R1.2M),Retired,Credit,Credit,Overdraft Facility,665,175,2009-08-16
SA013304,Heather,Byrd,75,Male,heather.byrd@gmail.com,+27603747511,KwaZulu-Natal,Richards Bay,Low (<R100k),Full-time,Investment,Investment,,564,211,2006-09-01
SA013305,Lee,Hernandez,30,Female,lee.hernandez@outlook.com,+27721484388,Gauteng,Pretoria,Middle (R350k-R600k),Full-time,Credit,"Vehicle Finance, Credit, Cheque, Savings","Life Insurance, Credit Card, Vehicle Insurance, Savings Plan, Overdraft Facility",821,40,2020-09-17
SA013306,Wendy,Hoffman,75,Female,wendy.hoffman@outlook.com,+27895546237,Mpumalanga,Middelburg,Lower-Middle (R100k-R350k),Full-time,Credit,"Credit, Home Loan, Investment","Investment Portfolio, Vehicle Insurance, Life Insurance",380,213,2006-07-03
SA013307,Christopher,Pope,59,Male,christopher.pope@outlook.com,+27895794514,North West,Mahikeng,Lower-Middle (R100k-R350k),Full-time,Home Loan,"Investment, Home Loan",Investment Portfolio,689,174,2009-09-15
SA013308,Michael,Hernandez,41,Male,michael.hernandez@gmail.com,+27745061364,Limpopo,Mokopane,Low (<R100k),Part-time,Home Loan,Home Loan,"Vehicle Insurance, Life Insurance, Home Insurance, Overdraft Facility",662,217,2006-03-05
SA013309,Ryan,Kelly,29,Female,ryan.kelly@gmail.com,+27778833631,Northern Cape,Upington,Lower-Middle (R100k-R350k),Full-time,Cheque,"Credit, Cheque","Overdraft Facility, Life Insurance, Home Insurance, Credit Card",319,161,2010-10-10
SA013310,Lauren,Ramirez,78,Female,lauren.ramirez@outlook.com,+27621305693,Limpopo,Mokopane,Lower-Middle (R100k-R350k),Full-time,Home Loan,Home Loan,"Credit Card, Personal Loan, Life Insurance",669,219,2006-01-04
SA013311,Kaylee,Evans,60,Female,kaylee.evans@gmail.com,+27606545057,KwaZulu-Natal,Newcastle,Middle (R350k-R600k),Full-time,Investment,"Savings, Investment",Vehicle Insurance,784,137,2012-09-29
SA013312,David,Smith,43,Male,david.smith@outlook.com,+27837789606,Western Cape,Paarl,Lower-Middle (R100k-R350k),Unemployed,Savings,"Savings, Investment, Cheque","Life Insurance, Savings Plan",319,34,2021-03-16
SA013313,Jennifer,Cherry,51,Male,jennifer.cherry@yahoo.com,+27791786800,Eastern Cape,Queenstown,Middle (R350k-R600k),Retired,Credit,"Vehicle Finance, Credit",Credit Card,714,81,2017-05-06
SA013314,Jacqueline,Johnson,69,Male,jacqueline.johnson@outlook.com,+27714974981,Limpopo,Polokwane,Lower-Middle (R100k-R350k),Full-time,Credit,"Credit, Savings","Home Insurance, Life Insurance, Overdraft Facility",644,230,2005-02-08
SA013315,Kristina,Fuller,22,Male,kristina.fuller@yahoo.com,+27703586645,Western Cape,Paarl,High (>R1.2M),Full-time,Home Loan,"Vehicle Finance, Home Loan","Life Insurance, Home Insurance, Personal Loan",795,184,2008-11-19
SA013316,Jeremy,Moon,42,Male,jeremy.moon@yahoo.com,+27823086053,Gauteng,Pretoria,Low (<R100k),Full-time,Vehicle Finance,Vehicle Finance,"Personal Loan, Overdraft Facility, Savings Plan",300,129,2013-05-27
SA013317,Erika,Mccullough,66,Female,erika.mccullough@yahoo.com,+27718493524,KwaZulu-Natal,Newcastle,Upper-Middle (R600k-R1.2M),Full-time,Cheque,"Cheque, Investment","Life Insurance, Vehicle Insurance",766,39,2020-10-17
SA013318,Scott,Jacobs,60,Male,scott.jacobs@outlook.com,+27855406284,KwaZulu-Natal,Pietermaritzburg,Lower-Middle (R100k-R350k),Part-time,Cheque,"Cheque, Investment","Overdraft Facility, Vehicle Insurance, Credit Card",438,135,2012-11-28
SA013319,Katherine,Hernandez,54,Female,katherine.hernandez@yahoo.com,+27733376913,Mpumalanga,Ermelo,Lower-Middle (R100k-R350k),Full-time,Cheque,"Vehicle Finance, Cheque",Investment Portfolio,588,14,2022-11-06
SA013320,Stephanie,Gonzales,40,Male,stephanie.gonzales@gmail.com,+27785981429,Eastern Cape,Grahamstown,Lower-Middle (R100k-R350k),Full-time,Savings,"Cheque, Savings","Overdraft Facility, Vehicle Insurance, Home Insurance, Savings Plan, Investment Portfolio",504,38,2020-11-16
SA013321,Stephanie,Williamson,42,Male,stephanie.williamson@gmail.com,+27811719389,Gauteng,Benoni,Middle (R350k-R600k),Full-time,Credit,"Cheque, Credit",,649,150,2011-09-05
SA013322,Nicholas,Merritt,51,Male,nicholas.merritt@gmail.com,+27842241299,Free State,Welkom,Low (<R100k),Full-time,Savings,Savings,Investment Portfolio,664,166,2010-05-13
SA013323,Jermaine,Wilson,20,Female,jermaine.wilson@outlook.com,+27703771094,Western Cape,Cape Town,Middle (R350k-R600k),Full-time,Investment,"Credit, Savings, Home Loan, Investment",,668,128,2013-06-26
SA013324,Emily,Mccoy,20,Male,emily.mccoy@gmail.com,+27698789563,Gauteng,Centurion,Low (<R100k),Unemployed,Investment,"Investment, Cheque",Investment Portfolio,521,110,2014-12-18
SA013325,Tiffany,Tran,58,Male,tiffany.tran@gmail.com,+27644661954,Gauteng,Johannesburg,Upper-Middle (R600k-R1.2M),Full-time,Savings,"Home Loan, Investment, Vehicle Finance, Savings","Savings Plan, Investment Portfolio, Vehicle Insurance",772,184,2008-11-19
SA013326,Eric,Nelson,22,Female,eric.nelson@outlook.com,+27798039142,North West,Klerksdorp,Middle (R350k-R600k),Part-time,Cheque,"Cheque, Investment","Home Insurance, Overdraft Facility, Credit Card",750,24,2022-01-10
SA013327,Juan,Jordan,78,Male,juan.jordan@gmail.com,+27753004667,Limpopo,Tzaneen,Middle (R350k-R600k),Full-time,Cheque,Cheque,"Overdraft Facility, Life Insurance, Investment Portfolio, Vehicle Insurance",589,120,2014-02-21
SA013328,Desiree,Brown,71,Female,desiree.brown@yahoo.com,+27708350265,Gauteng,Soweto,Lower-Middle (R100k-R350k),Student,Cheque,Cheque,"Overdraft Facility, Vehicle Insurance, Personal Loan",724,96,2016-02-11
SA013329,Lisa,Spencer,61,Male,lisa.spencer@yahoo.com,+27708201680,Gauteng,Pretoria,Lower-Middle (R100k-R350k),Full-time,Credit,"Home Loan, Investment, Credit",,505,74,2017-12-02
SA013330,Joanne,King,18,Male,joanne.king@yahoo.com,+27768989855,Gauteng,Soweto,Lower-Middle (R100k-R350k),Full-time,Cheque,Cheque,Vehicle Insurance,536,178,2009-05-18
SA013331,Alexandra,Rubio,56,Male,alexandra.rubio@gmail.com,+27654948208,KwaZulu-Natal,Pietermaritzburg,Low (<R100k),Student,Credit,"Credit, Cheque","Investment Portfolio, Overdraft Facility, Life Insurance, Personal Loan",432,126,2013-08-25
SA013332,Rickey,Shepherd,42,Female,rickey.shepherd@outlook.com,+27812962934,Eastern Cape,Queenstown,Low (<R100k),Full-time,Credit,"Credit, Investment","Life Insurance, Investment Portfolio",679,191,2008-04-23
SA013333,Jose,Hall,39,Male,jose.hall@outlook.com,+27751090089,Gauteng,Johannesburg,Upper-Middle (R600k-R1.2M),Full-time,Savings,"Savings, Vehicle Finance",Home Insurance,639,46,2020-03-21
SA013334,Jose,Mendoza,20,Male,jose.mendoza@gmail.com,+27769864053,Eastern Cape,Mthatha,Low (<R100k),Self-employed,Credit,Credit,,492,19,2022-06-09
SA013335,Heather,Cole,23,Female,heather.cole@yahoo.com,+27866913057,KwaZulu-Natal,Ladysmith,Low (<R100k),Self-employed,Savings,"Home Loan, Savings, Vehicle Finance","Personal Loan, Savings Plan",545,50,2019-11-22
SA013336,Brandon,Davis,43,Female,brandon.davis@gmail.com,+27744302659,KwaZulu-Natal,Richards Bay,Middle (R350k-R600k),Full-time,Savings,Savings,Savings Plan,595,213,2006-07-03
SA013337,Mario,Bush,18,Female,mario.bush@yahoo.com,+27852020050,Limpopo,Tzaneen,Low (<R100k),Student,Investment,"Vehicle Finance, Investment, Cheque","Investment Portfolio, Credit Card",379,235,2004-09-11
SA013338,Tyler,Lopez,67,Female,tyler.lopez@yahoo.com,+27728831756,KwaZulu-Natal,Newcastle,Lower-Middle (R100k-R350k),Full-time,Vehicle Finance,Vehicle Finance,"Investment Portfolio, Personal Loan, Credit Card",579,106,2015-04-17
SA013339,Jason,Lynch,18,Male,jason.lynch@yahoo.com,+27684210570,North West,Rustenburg,Low (<R100k),Full-time,Investment,"Investment, Credit","Life Insurance, Vehicle Insurance, Credit Card",698,5,2023-08-03
SA013340,Cheryl,Patterson,38,Male,cheryl.patterson@gmail.com,+27803370382,Gauteng,Centurion,Upper-Middle (R600k-R1.2M),Full-time,Vehicle Finance,"Cheque, Vehicle Finance, Investment","Credit Card, Home Insurance",672,12,2023-01-05
SA013341,Hunter,Clark,47,Female,hunter.clark@outlook.com,+27801846631,Northern Cape,Springbok,Low (<R100k),Unemployed,Investment,Investment,Investment Portfolio,379,219,2006-01-04
SA013342,Andrew,Watts,49,Male,andrew.watts@outlook.com,+27812430122,Eastern Cape,East London,High (>R1.2M),Full-time,Cheque,Cheque,"Life Insurance, Personal Loan, Home Insurance, Savings Plan",850,151,2011-08-06
SA013343,Amber,Bell,58,Female,amber.bell@outlook.com,+27757216582,Eastern Cape,Port Elizabeth,Middle (R350k-R600k),Full-time,Credit,"Investment, Credit","Life Insurance, Savings Plan",830,26,2021-11-11
SA013344,Louis,Phillips,64,Male,louis.phillips@outlook.com,+27775712242,Mpumalanga,Middelburg,Low (<R100k),Full-time,Credit,Credit,"Life Insurance, Investment Portfolio",388,5,2023-08-03
SA013345,Stephanie,Sanchez,41,Female,stephanie.sanchez@gmail.com,+27794787797,North West,Brits,Upper-Middle (R600k-R1.2M),Full-time,Credit,Credit,"Overdraft Facility, Vehicle Insurance, Credit Card",721,83,2017-03-07
SA013346,Ryan,Lopez,71,Female,ryan.lopez@yahoo.com,+27667738221,Eastern Cape,Port Elizabeth,Low (<R100k),Full-time,Investment,Investment,,404,22,2022-03-11
SA013347,Larry,Casey,20,Male,larry.casey@yahoo.com,+27746260503,North West,Potchefstroom,Lower-Middle (R100k-R350k),Full-time,Vehicle Finance,"Vehicle Finance, Home Loan","Credit Card, Personal Loan",607,112,2014-10-19
SA013348,Gabrielle,Perkins,57,Female,gabrielle.perkins@outlook.com,+27874135173,KwaZulu-Natal,Durban,Low (<R100k),Full-time,Cheque,"Cheque, Savings",Life Insurance,474,124,2013-10-24
SA013349,Patricia,Johnson,19,Female,patricia.johnson@gmail.com,+27635393142,Western Cape,Stellenbosch,Middle (R350k-R600k),Part-time,Home Loan,"Cheque, Home Loan",Overdraft Facility,590,149,2011-10-05
SA013350,Karen,Morris,38,Female,karen.morris@yahoo.com,+27815611388,KwaZulu-Natal,Pietermaritzburg,Low (<R100k),Full-time,Credit,"Credit, Investment, Cheque","Home Insurance, Overdraft Facility, Credit Card",561,8,2023-05-05
SA013351,Brian,Lindsey,51,Male,brian.lindsey@yahoo.com,+27771990883,Gauteng,Pretoria,Upper-Middle (R600k-R1.2M),Student,Home Loan,"Vehicle Finance, Home Loan",Investment Portfolio,783,95,2016-03-12
SA013352,Kevin,Hernandez,57,Male,kevin.hernandez@yahoo.com,+27864900855,Free State,Bloemfontein,Lower-Middle (R100k-R350k),Self-employed,Home Loan,Home Loan,"Overdraft Facility, Savings Plan, Vehicle Insurance, Life Insurance",370,236,2004-08-12
SA013353,Ryan,Drake,72,Female,ryan.drake@yahoo.com,+27784152633,KwaZulu-Natal,Pietermaritzburg,Lower-Middle (R100k-R350k),Part-time,Home Loan,Home Loan,,344,143,2012-04-02
SA013354,Anna,Ayers,80,Female,anna.ayers@gmail.com,+27691729133,KwaZulu-Natal,Durban,Low (<R100k),Full-time,Credit,Credit,"Investment Portfolio, Personal Loan",346,112,2014-10-19
SA013355,Amy,Alvarado,48,Male,amy.alvarado@gmail.com,+27601257727,KwaZulu-Natal,Ladysmith,Low (<R100k),Full-time,Savings,"Savings, Cheque, Home Loan",Personal Loan,682,214,2006-06-03
SA013356,Caleb,Kelly,34,Male,caleb.kelly@outlook.com,+27783712287,Gauteng,Pretoria,Upper-Middle (R600k-R1.2M),Self-employed,Vehicle Finance,Vehicle Finance,"Investment Portfolio, Home Insurance, Vehicle Insurance, Life Insurance",697,149,2011-10-05
SA013357,Sarah,Mcintosh,63,Female,sarah.mcintosh@outlook.com,+27836205141,Mpumalanga,Secunda,Lower-Middle (R100k-R350k),Full-time,Savings,"Home Loan, Savings","Life Insurance, Overdraft Facility, Home Insurance",683,232,2004-12-10
SA013358,Jasmine,Johnson,57,Female,jasmine.johnson@outlook.com,+27782749316,Western Cape,Cape Town,High (>R1.2M),Part-time,Credit,Credit,"Life Insurance, Vehicle Insurance, Investment Portfolio",736,155,2011-04-08
SA013359,Louis,Anderson,74,Male,louis.anderson@gmail.com,+27788887067,North West,Mahikeng,Lower-Middle (R100k-R350k),Full-time,Home Loan,"Home Loan, Credit","Vehicle Insurance, Life Insurance",494,35,2021-02-14
SA013360,Kayla,Lowe,64,Male,kayla.lowe@outlook.com,+27609428286,Free State,Sasolburg,Upper-Middle (R600k-R1.2M),Self-employed,Vehicle Finance,"Credit, Vehicle Finance, Investment",Overdraft Facility,743,236,2004-08-12
SA013361,Stephanie,Brown,46,Female,stephanie.brown@yahoo.com,+27669505402,Eastern Cape,Grahamstown,Lower-Middle (R100k-R350k),Full-time,Credit,Credit,Life Insurance,676,9,2023-04-05
SA013362,Jeffrey,Barr,67,Female,jeffrey.barr@yahoo.com,+27745740020,Gauteng,Pretoria,Middle (R350k-R600k),Full-time,Cheque,"Vehicle Finance, Cheque",Personal Loan,707,128,2013-06-26
SA013363,Michael,Holmes,46,Male,michael.holmes@yahoo.com,+27687755161,Eastern Cape,Queenstown,Upper-Middle (R600k-R1.2M),Student,Vehicle Finance,Vehicle Finance,"Home Insurance, Personal Loan, Vehicle Insurance, Savings Plan",678,40,2020-09-17
SA013364,Briana,Goodman,18,Female,briana.goodman@outlook.com,+27659521443,KwaZulu-Natal,Richards Bay,Lower-Middle (R100k-R350k),Full-time,Savings,"Savings, Cheque","Overdraft Facility, Life Insurance, Investment Portfolio",630,151,2011-08-06
SA013365,Heather,Smith,66,Male,heather.smith@yahoo.com,+27861534901,Gauteng,Benoni,Middle (R350k-R600k),Part-time,Vehicle Finance,"Vehicle Finance, Home Loan","Credit Card, Vehicle Insurance, Overdraft Facility",763,214,2006-06-03
SA013366,Mark,Nguyen,61,Male,mark.nguyen@yahoo.com,+27692320971,Western Cape,George,Lower-Middle (R100k-R350k),Student,Investment,"Credit, Investment",Credit Card,645,1,2023-12-01
SA013367,Joshua,Cohen,49,Male,joshua.cohen@gmail.com,+27699865602,Gauteng,Centurion,Upper-Middle (R600k-R1.2M),Full-time,Home Loan,"Home Loan, Credit","Personal Loan, Investment Portfolio, Home Insurance",705,66,2018-07-30
SA013368,Greg,Owens,24,Female,greg.owens@gmail.com,+27681181799,Mpumalanga,Middelburg,High (>R1.2M),Full-time,Cheque,"Credit, Cheque","Savings Plan, Credit Card, Life Insurance",712,15,2022-10-07
SA013369,Michael,Espinoza,45,Female,michael.espinoza@yahoo.com,+27638797499,Gauteng,Benoni,Low (<R100k),Self-employed,Investment,Investment,Personal Loan,635,184,2008-11-19
SA013370,Jessica,Fernandez,48,Male,jessica.fernandez@outlook.com,+27603514053,Mpumalanga,Ermelo,Lower-Middle (R100k-R350k),Full-time,Cheque,Cheque,Life Insurance,630,143,2012-04-02
SA013371,Nicole,Torres,76,Female,nicole.torres@yahoo.com,+27629094586,KwaZulu-Natal,Durban,Lower-Middle (R100k-R350k),Full-time,Savings,"Investment, Savings, Vehicle Finance",,472,214,2006-06-03
SA013372,Alejandro,Rogers,29,Male,alejandro.rogers@gmail.com,+27736061591,North West,Klerksdorp,Lower-Middle (R100k-R350k),Part-time,Investment,"Savings, Investment",Life Insurance,352,104,2015-06-16
SA013373,Laura,Ramos,50,Female,laura.ramos@gmail.com,+27618490272,Free State,Parys,Lower-Middle (R100k-R350k),Full-time,Investment,"Investment, Cheque, Vehicle Finance","Vehicle Insurance, Life Insurance, Home Insurance, Overdraft Facility, Credit Card",495,231,2005-01-09
SA013374,Christian,Smith,34,Female,christian.smith@outlook.com,+27739051117,Gauteng,Centurion,Middle (R350k-R600k),Self-employed,Vehicle Finance,"Vehicle Finance, Savings",Investment Portfolio,555,68,2018-05-31
SA013375,Jennifer,Aguilar,53,Female,jennifer.aguilar@yahoo.com,+27666806593,Western Cape,Worcester,Low (<R100k),Full-time,Home Loan,"Home Loan, Savings, Investment","Personal Loan, Life Insurance",722,90,2016-08-09
SA013376,Shannon,Garner,78,Male,shannon.garner@outlook.com,+27837778469,Eastern Cape,Queenstown,Middle (R350k-R600k),Full-time,Cheque,Cheque,Vehicle Insurance,626,235,2004-09-11
SA013377,Laura,Ramsey,73,Male,laura.ramsey@gmail.com,+27765450679,KwaZulu-Natal,Newcastle,High (>R1.2M),Full-time,Home Loan,"Vehicle Finance, Savings, Home Loan",,722,206,2007-01-29
SA013378,Jonathan,Miller,56,Male,jonathan.miller@outlook.com,+27833540061,Northern Cape,Upington,Low (<R100k),Unemployed,Cheque,"Credit, Cheque","Overdraft Facility, Savings Plan",379,150,2011-09-05
SA013379,Pamela,Love,68,Male,pamela.love@yahoo.com,+27782814314,Gauteng,Benoni,Lower-Middle (R100k-R350k),Full-time,Vehicle Finance,Vehicle Finance,Vehicle Insurance,317,1,2023-12-01
SA013380,Nancy,Ramos,50,Male,nancy.ramos@yahoo.com,+27637953088,Mpumalanga,Ermelo,Low (<R100k),Self-employed,Credit,"Savings, Credit","Overdraft Facility, Investment Portfolio",399,103,2015-07-16
SA013381,Joseph,Hall,69,Male,joseph.hall@gmail.com,+27674831879,Gauteng,Pretoria,Middle (R350k-R600k),Full-time,Vehicle Finance,"Vehicle Finance, Investment, Savings","Life Insurance, Home Insurance, Overdraft Facility, Vehicle Insurance",599,188,2008-07-22
SA013382,Elizabeth,Maldonado,63,Female,elizabeth.maldonado@outlook.com,+27861368711,Free State,Bethlehem,High (>R1.2M),Full-time,Vehicle Finance,"Vehicle Finance, Savings, Investment","Credit Card, Investment Portfolio, Vehicle Insurance",799,69,2018-05-01
